session_id,parent_session_id,agent,role,model_routes,gauntlet_objective_ids,objective_attribution_confidence,timestamp_start,timestamp_end,duration_ms,status,model_requests,prompt_tokens_processed,completion_tokens_estimate,turn_usage_input_tokens,turn_usage_output_tokens,turn_usage_total_tokens,turn_usage_cached_read_tokens,turn_usage_cache_creation_tokens,turn_usage_reasoning_tokens,turn_usage_model_calls,turn_usage_api_duration_ms,turn_usage_scope,tool_calls_emitted,provider_errors,tool_or_harness_errors,compactions_detected,context_peak_tokens,context_median_tokens,context_p95_tokens,source_path
01a001c8-643e-77f0-a677-6222c0271471,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""FOUNDATION-PROMOTION""]",high,2026-08-14T19:38:25.717Z,2026-08-14T19:44:13.088Z,347921,completed,17,764106,61595,751590,23517,775107,699392,0,16968,17,230084,turn-level aggregate; not safely allocatable to individual request rows,31,0,0,0,76123,45805,76123,~/.grok/sessions/<encoded-cwd>/01a001c8-643e-77f0-a677-6222c0271471/
01a001cd-cc71-7560-be66-f1a825db7ebe,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-qwen,builder,"[""qwen3.6""]","[""FOUNDATION-PROMOTION""]",high,2026-08-14T19:44:20.031Z,2026-08-14T19:46:36.611Z,137041,completed,10,172155,12611,175096,3102,178198,106896,0,1036,10,68086,turn-level aggregate; not safely allocatable to individual request rows,13,0,0,0,24464,19224,24464,~/.grok/sessions/<encoded-cwd>/01a001cd-cc71-7560-be66-f1a825db7ebe/
01a001d0-0207-7620-acdf-3dff17a7aa36,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""FOUNDATION-PROMOTION""]",high,2026-08-14T19:46:44.748Z,2026-08-14T19:50:14.876Z,210531,completed,18,462610,29916,460245,9899,470144,434048,0,5254,18,110655,turn-level aggregate; not safely allocatable to individual request rows,28,0,0,0,38962,25774,38962,~/.grok/sessions/<encoded-cwd>/01a001d0-0207-7620-acdf-3dff17a7aa36/
01a001d3-669d-7951-94d3-89e29d388c0a,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,integration-reviewer,integration reviewer,"[""deepseek-v4-flash-0731""]","[""FOUNDATION-PROMOTION""]",high,2026-08-14T19:50:27.283Z,2026-08-14T19:53:46.179Z,199457,completed,15,543026,40726,539557,9238,548795,489984,0,6258,15,98885,turn-level aggregate; not safely allocatable to individual request rows,28,0,0,0,60966,38534,60966,~/.grok/sessions/<encoded-cwd>/01a001d3-669d-7951-94d3-89e29d388c0a/
01a001d6-a089-7430-a403-62e3bb037625,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""FOUNDATION-PROMOTION""]",high,2026-08-14T19:53:58.633Z,2026-08-14T19:54:35.947Z,37823,completed,11,154427,13028,155083,1666,156749,102784,0,555,11,29565,turn-level aggregate; not safely allocatable to individual request rows,14,0,0,0,16821,15953,16821,~/.grok/sessions/<encoded-cwd>/01a001d6-a089-7430-a403-62e3bb037625/
01a001d7-aa38-78f1-884e-858cee3a1741,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""FOUNDATION-PROMOTION""]",high,2026-08-14T19:55:06.673Z,2026-08-14T19:55:39.821Z,33675,completed,8,52628,3974,53513,1373,54886,33408,0,720,8,28196,turn-level aggregate; not safely allocatable to individual request rows,7,0,0,0,8254,7166,8254,~/.grok/sessions/<encoded-cwd>/01a001d7-aa38-78f1-884e-858cee3a1741/
01a001d8-4312-70c3-9fb2-114aa2971c9e,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""FOUNDATION-PROMOTION""]",high,2026-08-14T19:55:45.782Z,2026-08-14T19:56:01.344Z,16025,completed,4,19848,2537,21251,637,21888,11776,0,272,4,11261,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,5638,5501,5638,~/.grok/sessions/<encoded-cwd>/01a001d8-4312-70c3-9fb2-114aa2971c9e/
01a001d8-73cb-7b42-bcfe-5281df373807,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-qwen,builder,"[""qwen3.6""]","[""CAPABILITY-DESIGN-PROFILE""]",high,2026-08-14T19:55:58.675Z,2026-08-14T20:03:30.031Z,452256,completed,22,1721734,81750,1720374,20802,1741176,1347728,0,4797,22,305792,turn-level aggregate; not safely allocatable to individual request rows,35,0,1,0,100255,84366,100057,~/.grok/sessions/<encoded-cwd>/01a001d8-73cb-7b42-bcfe-5281df373807/
01a001df-d2ea-7623-a86f-1016d95fb143,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""CAPABILITY-DESIGN-PROFILE""]",high,2026-08-14T20:04:01.466Z,2026-08-14T20:09:24.434Z,323557,completed,21,889389,47068,876552,22745,899297,832000,0,16362,21,213287,turn-level aggregate; not safely allocatable to individual request rows,34,0,1,0,66108,50625,65269,~/.grok/sessions/<encoded-cwd>/01a001df-d2ea-7623-a86f-1016d95fb143/
01a001e4-ee2e-7032-b6f9-616e0d74ab95,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,integration-reviewer,integration reviewer,"[""deepseek-v4-flash-0731""]","[""CAPABILITY-DESIGN-PROFILE""]",high,2026-08-14T20:09:36.214Z,2026-08-14T20:13:40.614Z,245080,completed,19,578937,26914,575151,11226,586377,539392,0,7969,19,121307,turn-level aggregate; not safely allocatable to individual request rows,33,0,0,0,48801,34868,48801,~/.grok/sessions/<encoded-cwd>/01a001e4-ee2e-7032-b6f9-616e0d74ab95/
01a001e8-fad9-7932-9272-555a8c158970,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""BOOTSTRAP-01""]",medium,2026-08-14T20:14:01.547Z,2026-08-14T20:14:43.418Z,42537,completed,10,157465,16352,157609,2167,159776,138624,0,1058,10,32724,turn-level aggregate; not safely allocatable to individual request rows,14,0,0,0,19141,18474,19141,~/.grok/sessions/<encoded-cwd>/01a001e8-fad9-7932-9272-555a8c158970/
01a001ea-1b02-7e52-adef-00ac9398b4ac,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""CAPABILITY-DESIGN-PROFILE""]",high,2026-08-14T20:15:15.343Z,2026-08-14T20:15:36.499Z,21819,completed,6,37252,3092,38750,979,39729,31360,0,343,6,15954,turn-level aggregate; not safely allocatable to individual request rows,7,0,0,0,7504,6910,7504,~/.grok/sessions/<encoded-cwd>/01a001ea-1b02-7e52-adef-00ac9398b4ac/
01a001ea-abbf-7843-bf17-6316587e598b,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-mimo,builder,"[""mimo-v2.5""]","[""PLAYABLE-FIRST-TOUCH""]",high,2026-08-14T20:15:52.745Z,2026-08-14T20:30:59.719Z,908009,completed,64,5376975,97346,5368275,39992,5408267,5242240,0,11332,64,618051,turn-level aggregate; not safely allocatable to individual request rows,92,0,2,0,123397,76753,121256,~/.grok/sessions/<encoded-cwd>/01a001ea-abbf-7843-bf17-6316587e598b/
01a001ea-abbd-72e2-9917-59513f72983d,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""CAPABILITY-DESIGN-PROFILE""]",high,2026-08-14T20:15:52.793Z,2026-08-14T20:16:12.610Z,20844,completed,4,21026,3224,22039,937,22976,16512,0,549,4,14522,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,6258,5783,6258,~/.grok/sessions/<encoded-cwd>/01a001ea-abbd-72e2-9917-59513f72983d/
01a001f8-e127-7eb2-aa10-db42dc8f5409,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-FIRST-TOUCH""]",high,2026-08-14T20:31:23.347Z,2026-08-14T20:35:27.871Z,244994,completed,17,700170,44938,695554,14204,709758,652416,0,7041,17,165445,turn-level aggregate; not safely allocatable to individual request rows,26,0,0,0,60781,47710,60781,~/.grok/sessions/<encoded-cwd>/01a001f8-e127-7eb2-aa10-db42dc8f5409/
01a001fc-c4aa-7dc1-aa90-f234af297d93,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,integration-reviewer,integration reviewer,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-FIRST-TOUCH""]",high,2026-08-14T20:35:38.345Z,2026-08-14T20:40:11.375Z,273580,completed,25,1341487,46680,1334614,13291,1347905,1261824,0,9225,25,173578,turn-level aggregate; not safely allocatable to individual request rows,42,0,0,0,89688,61031,85596,~/.grok/sessions/<encoded-cwd>/01a001fc-c4aa-7dc1-aa90-f234af297d93/
01a00201-6461-7c10-aae6-1dedcbd524a5,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-FIRST-TOUCH""]",high,2026-08-14T20:40:41.240Z,2026-08-14T20:41:34.268Z,53496,completed,15,141172,7330,141785,2351,144136,125440,0,812,15,42028,turn-level aggregate; not safely allocatable to individual request rows,20,0,0,0,11662,10645,11662,~/.grok/sessions/<encoded-cwd>/01a00201-6461-7c10-aae6-1dedcbd524a5/
01a00202-a991-7460-9b3b-65fd6910aa8e,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-FIRST-TOUCH""]",high,2026-08-14T20:42:04.421Z,2026-08-14T20:42:27.556Z,23536,completed,8,50528,3138,51933,1078,53011,35200,0,401,8,18474,turn-level aggregate; not safely allocatable to individual request rows,7,0,0,0,7560,6960,7560,~/.grok/sessions/<encoded-cwd>/01a00202-a991-7460-9b3b-65fd6910aa8e/
01a00203-4686-7c31-99df-572b147273ee,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-FIRST-TOUCH""]",high,2026-08-14T20:42:45.085Z,2026-08-14T20:42:59.379Z,15181,completed,5,25022,2352,26508,518,27026,16384,0,199,5,10045,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,5566,5384,5566,~/.grok/sessions/<encoded-cwd>/01a00203-4686-7c31-99df-572b147273ee/
01a00203-4688-7842-beab-0b4367b71b73,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-mimo,builder,"[""mimo-v2.5""]","[""PLAYABLE-BASIC-PASS""]",high,2026-08-14T20:42:45.085Z,2026-08-14T20:50:44.636Z,480277,completed,75,5268976,67759,5268192,19154,5287346,5181248,0,3166,75,395416,turn-level aggregate; not safely allocatable to individual request rows,86,0,0,0,88303,73128,85294,~/.grok/sessions/<encoded-cwd>/01a00203-4688-7842-beab-0b4367b71b73/
01a0020b-093e-78b0-a4fd-1a61185a78d6,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-BASIC-PASS""]",high,2026-08-14T20:51:13.353Z,2026-08-14T20:55:32.778Z,259979,completed,20,821411,45856,816545,15721,832266,768128,0,9715,20,158552,turn-level aggregate; not safely allocatable to individual request rows,28,0,1,0,67805,50660,64336,~/.grok/sessions/<encoded-cwd>/01a0020b-093e-78b0-a4fd-1a61185a78d6/
01a0020f-5f99-7ef3-85f0-6a559e2a604f,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-mimo,builder,"[""mimo-v2.5""]","[""PLAYABLE-BASIC-PASS""]",high,2026-08-14T20:55:57.683Z,2026-08-14T21:00:06.213Z,249130,completed,29,726311,27989,727847,7878,735725,692224,0,1694,29,171148,turn-level aggregate; not safely allocatable to individual request rows,47,0,1,0,38137,29367,38067,~/.grok/sessions/<encoded-cwd>/01a0020f-5f99-7ef3-85f0-6a559e2a604f/
01a00213-50a2-7d43-b37a-a3245e9d62cb,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-BASIC-PASS""]",high,2026-08-14T21:00:15.943Z,2026-08-14T21:04:12.724Z,237370,completed,20,607097,27196,608300,8952,617252,568960,0,5367,20,113491,turn-level aggregate; not safely allocatable to individual request rows,29,0,0,0,51059,37574,47937,~/.grok/sessions/<encoded-cwd>/01a00213-50a2-7d43-b37a-a3245e9d62cb/
01a00217-1a9b-7652-82bf-97b66175c0c3,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,integration-reviewer,integration reviewer,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-BASIC-PASS""]",high,2026-08-14T21:04:24.460Z,2026-08-14T21:09:11.182Z,287446,completed,19,588733,36614,585179,12270,597449,545408,0,8597,19,142304,turn-level aggregate; not safely allocatable to individual request rows,34,0,0,0,54562,31511,54562,~/.grok/sessions/<encoded-cwd>/01a00217-1a9b-7652-82bf-97b66175c0c3/
01a0021b-c02a-71f2-9a96-cafa3e2e82b6,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-BASIC-PASS""]",high,2026-08-14T21:09:28.770Z,2026-08-14T21:10:32.324Z,64134,completed,16,259365,11163,261506,2976,264482,235264,0,1207,16,49453,turn-level aggregate; not safely allocatable to individual request rows,20,0,0,0,20543,19404,20543,~/.grok/sessions/<encoded-cwd>/01a0021b-c02a-71f2-9a96-cafa3e2e82b6/
01a0021d-34f4-7c83-b10f-6f7b23eb5267,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-BASIC-PASS""]",high,2026-08-14T21:11:04.163Z,2026-08-14T21:11:22.177Z,18483,completed,6,37037,4021,38671,1008,39679,31360,0,328,6,13115,turn-level aggregate; not safely allocatable to individual request rows,7,0,0,0,7498,6844,7498,~/.grok/sessions/<encoded-cwd>/01a0021d-34f4-7c83-b10f-6f7b23eb5267/
01a0021d-a6a6-7923-bba9-8e2fd45aa909,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-mimo,builder,"[""mimo-v2.5""]","[""PLAYABLE-BASIC-SHOT""]",high,2026-08-14T21:11:34.002Z,2026-08-14T21:20:02.527Z,509795,completed,70,4213613,56263,4216578,18431,4235009,4141120,0,2375,70,372614,turn-level aggregate; not safely allocatable to individual request rows,90,0,2,0,77082,66000,76050,~/.grok/sessions/<encoded-cwd>/01a0021d-a6a6-7923-bba9-8e2fd45aa909/
01a0021d-a6a1-74a1-b141-58f4dccdfc0f,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-BASIC-PASS""]",high,2026-08-14T21:11:34.145Z,2026-08-14T21:12:05.843Z,33085,completed,4,20031,2585,21386,711,22097,11136,0,295,4,27580,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,5667,5566,5667,~/.grok/sessions/<encoded-cwd>/01a0021d-a6a1-74a1-b141-58f4dccdfc0f/
01a00225-dc07-7c82-a649-c85dbf406c3a,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-BASIC-SHOT""]",high,2026-08-14T21:20:31.287Z,2026-08-14T21:25:25.149Z,294466,completed,27,1074481,24041,1069486,15095,1084581,1013504,0,7545,27,167940,turn-level aggregate; not safely allocatable to individual request rows,38,0,0,0,73040,42215,72300,~/.grok/sessions/<encoded-cwd>/01a00225-dc07-7c82-a649-c85dbf406c3a/
01a0022a-831b-75c0-a0f3-0afbbfd5734a,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,integration-reviewer,integration reviewer,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-BASIC-SHOT""]",high,2026-08-14T21:25:36.398Z,2026-08-14T21:32:31.445Z,415785,completed,31,964180,22835,962091,12199,974290,925568,0,6826,31,180071,turn-level aggregate; not safely allocatable to individual request rows,44,0,0,0,50965,36410,48539,~/.grok/sessions/<encoded-cwd>/01a0022a-831b-75c0-a0f3-0afbbfd5734a/
01a00231-1299-7a02-91e6-1244d2775d24,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-BASIC-SHOT""]",high,2026-08-14T21:32:45.975Z,2026-08-14T21:33:52.779Z,67229,completed,17,234929,9700,236609,2698,239307,214400,0,1090,17,54571,turn-level aggregate; not safely allocatable to individual request rows,20,0,0,0,17118,16135,17118,~/.grok/sessions/<encoded-cwd>/01a00231-1299-7a02-91e6-1244d2775d24/
01a00232-760d-7c43-bc2b-d43063357100,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-BASIC-SHOT""]",high,2026-08-14T21:34:16.988Z,2026-08-14T21:34:42.100Z,25546,completed,8,52890,4235,53693,1559,55252,32128,0,884,8,20166,turn-level aggregate; not safely allocatable to individual request rows,7,0,0,0,8354,7172,8354,~/.grok/sessions/<encoded-cwd>/01a00232-760d-7c43-bc2b-d43063357100/
01a00233-082a-7200-bdf2-c4c397e24cdb,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-qwen,builder,"[""qwen3.6""]","[""PLAYABLE-SECOND-SLOT""]",high,2026-08-14T21:34:54.795Z,2026-08-14T21:56:30.072Z,1296067,completed,87,7877024,83686,7877907,37110,7915017,7149456,0,8797,87,930093,turn-level aggregate; not safely allocatable to individual request rows,100,0,6,0,122108,94632,120611,~/.grok/sessions/<encoded-cwd>/01a00233-082a-7200-bdf2-c4c397e24cdb/
01a00233-0826-7bc0-8946-f3cae21586af,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-BASIC-SHOT""]",high,2026-08-14T21:34:54.907Z,2026-08-14T21:35:11.390Z,17389,completed,4,19580,2352,21078,611,21689,10880,0,199,4,12625,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,5552,5402,5552,~/.grok/sessions/<encoded-cwd>/01a00233-0826-7bc0-8946-f3cae21586af/
01a00249-83cf-7733-890f-e9ade45f32d0,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-SECOND-SLOT""]",high,2026-08-14T21:59:28.055Z,2026-08-14T22:03:19.242Z,231826,completed,12,400363,45676,395105,14085,409190,360064,0,9229,12,140025,turn-level aggregate; not safely allocatable to individual request rows,29,0,0,0,52112,37369,52112,~/.grok/sessions/<encoded-cwd>/01a00249-83cf-7733-890f-e9ade45f32d0/
01a0024d-85c9-7351-b366-979408a07dbf,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-qwen,builder,"[""qwen3.6""]","[""PLAYABLE-SECOND-SLOT""]",high,2026-08-14T22:03:50.640Z,2026-08-14T22:08:48.328Z,298274,completed,26,695391,15798,699393,7627,707020,534480,0,1545,26,160507,turn-level aggregate; not safely allocatable to individual request rows,34,0,0,0,36002,26912,35503,~/.grok/sessions/<encoded-cwd>/01a0024d-85c9-7351-b366-979408a07dbf/
01a00252-7e8d-7b13-8128-e20dbc3b2a3c,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-SECOND-SLOT""]",high,2026-08-14T22:09:16.475Z,2026-08-14T22:13:18.155Z,242252,completed,14,318001,25708,318583,7922,326505,293888,0,4607,14,117368,turn-level aggregate; not safely allocatable to individual request rows,24,0,1,0,35491,24627,35491,~/.grok/sessions/<encoded-cwd>/01a00252-7e8d-7b13-8128-e20dbc3b2a3c/
01a00256-5b9e-76b1-83d6-44e449a33bfe,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,integration-reviewer,integration reviewer,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-SECOND-SLOT""]",high,2026-08-14T22:13:29.663Z,2026-08-14T22:17:43.416Z,254298,completed,16,631515,29241,628830,7983,636813,578304,0,4458,16,101927,turn-level aggregate; not safely allocatable to individual request rows,28,0,0,0,58891,44612,58891,~/.grok/sessions/<encoded-cwd>/01a00256-5b9e-76b1-83d6-44e449a33bfe/
01a0025b-42d7-73e2-98f5-b7a4f239c34a,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-SECOND-SLOT""]",high,2026-08-14T22:18:51.112Z,2026-08-14T22:19:36.475Z,46045,completed,15,165089,8327,166892,1932,168824,141952,0,421,15,33176,turn-level aggregate; not safely allocatable to individual request rows,20,0,0,0,13169,12098,13169,~/.grok/sessions/<encoded-cwd>/01a0025b-42d7-73e2-98f5-b7a4f239c34a/
01a0025c-89c0-77c2-bef0-496dbb52bef5,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-SECOND-SLOT""]",high,2026-08-14T22:20:14.968Z,2026-08-14T22:20:35.876Z,21749,completed,7,43297,3105,44745,838,45583,23680,0,371,7,15948,turn-level aggregate; not safely allocatable to individual request rows,6,0,0,0,7667,6811,7667,~/.grok/sessions/<encoded-cwd>/01a0025c-89c0-77c2-bef0-496dbb52bef5/
01a0025d-22d2-7e53-ac04-538b9fc22ff3,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-SECOND-SLOT""]",high,2026-08-14T22:20:53.827Z,2026-08-14T22:21:06.074Z,12784,completed,4,19132,2194,20625,435,21060,11392,0,167,4,8677,turn-level aggregate; not safely allocatable to individual request rows,3,0,0,0,5379,5303,5379,~/.grok/sessions/<encoded-cwd>/01a0025d-22d2-7e53-ac04-538b9fc22ff3/
01a0025d-78a4-7182-a57f-590fe249bb4a,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-mimo,builder,"[""mimo-v2.5""]","[""PLAYABLE-CLOSE-CONTROL""]",high,2026-08-14T22:21:16.014Z,2026-08-14T22:30:33.230Z,557953,completed,61,3544139,61439,3545450,24393,3569843,3471040,0,3371,61,436655,turn-level aggregate; not safely allocatable to individual request rows,70,0,1,0,75425,55996,74751,~/.grok/sessions/<encoded-cwd>/01a0025d-78a4-7182-a57f-590fe249bb4a/
01a00268-02af-7e12-9846-3fd816211287,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-CLOSE-CONTROL""]",high,2026-08-14T22:32:46.513Z,2026-08-14T22:36:44.698Z,238693,completed,14,541341,37879,535863,15620,551483,496768,0,10243,14,144585,turn-level aggregate; not safely allocatable to individual request rows,24,0,1,0,59599,40118,59599,~/.grok/sessions/<encoded-cwd>/01a00268-02af-7e12-9846-3fd816211287/
01a0026b-df6e-7fb0-bcf6-948c977aa85c,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-mimo,builder,"[""mimo-v2.5""]","[""PLAYABLE-CLOSE-CONTROL""]",high,2026-08-14T22:36:59.644Z,2026-08-14T22:51:33.174Z,874062,completed,98,4786942,51485,4772770,38745,4811515,4688320,0,23697,98,706940,turn-level aggregate; not safely allocatable to individual request rows,104,0,4,0,83949,40765,81748,~/.grok/sessions/<encoded-cwd>/01a0026b-df6e-7fb0-bcf6-948c977aa85c/
01a00279-da4c-7573-b80c-dc5351abfd68,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-CLOSE-CONTROL""]",high,2026-08-14T22:52:15.698Z,2026-08-14T22:57:45.763Z,330494,completed,20,731147,46739,721440,25176,746616,683520,0,18306,20,233140,turn-level aggregate; not safely allocatable to individual request rows,31,0,0,0,63197,41277,61300,~/.grok/sessions/<encoded-cwd>/01a00279-da4c-7573-b80c-dc5351abfd68/
01a0027f-1729-7961-bf3e-a4b5fa489ee4,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,integration-reviewer,integration reviewer,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-CLOSE-CONTROL""]",high,2026-08-14T22:57:59.163Z,2026-08-14T23:01:04.200Z,185680,completed,11,291786,28480,292208,6765,298973,261632,0,4100,11,82151,turn-level aggregate; not safely allocatable to individual request rows,21,0,0,0,39917,32299,39917,~/.grok/sessions/<encoded-cwd>/01a0027f-1729-7961-bf3e-a4b5fa489ee4/
01a00282-2012-7420-8f19-074dfd2d4248,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-CLOSE-CONTROL""]",high,2026-08-14T23:01:17.923Z,2026-08-14T23:02:12.072Z,54644,completed,13,136702,7560,137632,2271,139903,119424,0,886,13,44121,turn-level aggregate; not safely allocatable to individual request rows,17,0,0,0,12426,11677,12426,~/.grok/sessions/<encoded-cwd>/01a00282-2012-7420-8f19-074dfd2d4248/
01a00283-8c21-7d71-b036-c92b3cabe8b8,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-CLOSE-CONTROL""]",high,2026-08-14T23:02:51.178Z,2026-08-14T23:03:20.680Z,30001,completed,6,38075,3448,39472,988,40460,24448,0,481,6,24722,turn-level aggregate; not safely allocatable to individual request rows,7,0,0,0,7692,7055,7692,~/.grok/sessions/<encoded-cwd>/01a00283-8c21-7d71-b036-c92b3cabe8b8/
01a00283-d9cf-7931-9be3-c6871847cb71,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-mimo,builder,"[""mimo-v2.5""]","[""PLAYABLE-PLAYER-DUEL""]",high,2026-08-14T23:03:10.927Z,2026-08-14T23:17:04.008Z,833498,completed,80,7111472,86215,7110995,27919,7138914,6999808,0,4406,80,491912,turn-level aggregate; not safely allocatable to individual request rows,95,0,3,0,111553,92951,108706,~/.grok/sessions/<encoded-cwd>/01a00283-d9cf-7931-9be3-c6871847cb71/
01a00284-1677-7d02-9bfc-1b08928eb1d2,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,git-committer,bookkeeping/committer,"[""grok-4.6""]","[""PLAYABLE-CLOSE-CONTROL""]",high,2026-08-14T23:03:27.006Z,2026-08-14T23:03:44.408Z,18402,completed,5,25548,2642,26867,690,27557,16512,0,354,5,13157,turn-level aggregate; not safely allocatable to individual request rows,4,0,0,0,5781,5451,5781,~/.grok/sessions/<encoded-cwd>/01a00284-1677-7d02-9bfc-1b08928eb1d2/
01a00291-4792-7421-9c6f-9650090c02ec,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,critic,critic,"[""deepseek-v4-flash-0731""]","[""PLAYABLE-PLAYER-DUEL""]",high,2026-08-14T23:17:51.285Z,2026-08-14T23:23:04.580Z,313977,completed,14,481574,43728,473117,16023,489140,437504,0,11937,14,179654,turn-level aggregate; not safely allocatable to individual request rows,22,0,0,0,55615,41698,55615,~/.grok/sessions/<encoded-cwd>/01a00291-4792-7421-9c6f-9650090c02ec/
01a00296-3773-7633-bbe9-047ea569ae65,019ffdda-1b40-7b90-91ae-cc7f3ad623b0,builder-mimo,builder,"[""mimo-v2.5""]","[""PLAYABLE-PLAYER-DUEL""]",high,2026-08-14T23:23:14.942Z,2026-08-14T23:28:18.377Z,304263,completed,36,931482,14525,932958,8654,941612,900672,0,3612,36,200031,turn-level aggregate; not safely allocatable to individual request rows,39,0,1,0,35063,29310,34862,~/.grok/sessions/<encoded-cwd>/01a00296-3773-7633-bbe9-047ea569ae65/
